freebase_id,type,name
/m/027f991,nomination,César Award for Best Actress
/m/0b6tzs,nomination,Academy Award for Best Picture
/m/0gcpc,nomination,Academy Award for Best Picture
/m/0y_hb,nomination,Academy Award for Best Picture
/m/0b6tzs,nomination,Academy Award for Best Director
/m/0gcpc,nomination,Academy Award for Best Director
/m/07l450,nomination,Academy Award for Best Actor
/m/0gcpc,nomination,Academy Award for Best Actor
/m/0y_hb,nomination,Academy Award for Best Actor
/m/02rp64k,nomination,Academy Award for Best International Feature Film
/m/098zp_,nomination,Academy Award for Best International Feature Film
/m/03d1ltq,nomination,Academy Award for Best International Feature Film
/m/0b6tzs,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0y_hb,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0b6tzs,nomination,Academy Award for Best Supporting Actor
/m/0b6tzs,nomination,Academy Award for Best Cinematography
/m/08z9ks,nomination,Academy Award for Best Documentary Feature Film
/m/0b6tzs,nomination,Academy Award for Best Film Editing
/m/0gcpc,nomination,Academy Award for Best Film Editing
/m/0f5hd8,nomination,Academy Award for Best Film Editing
/m/0b6tzs,nomination,Academy Award for Best Sound Editing
/m/02vlvh5,nomination,Academy Award for Best Original Score
/m/01z6yp,nomination,Academy Award for Best Original Score
/m/0b6tzs,nomination,Academy Award for Best Sound
/m/0gcpc,nomination,Academy Award for Best Sound
/m/01z6yp,nomination,Academy Award for Best Sound
/m/07g7lb,nomination,Academy Award for Best Animated Short Film
/m/07l450,nomination,European Film Award – People's Choice Award for Best European Film
/m/07l450,nomination,European Film Award for Best Film
/m/02qb3lb,nomination,Academy Award for Best Story
/m/07l450,nomination,European Film Award for Best Director
/m/027wrgk,nomination,Academy Award for Best Documentary (Short Subject)
/m/043ncp,nomination,NAACP Image Award for Outstanding Supporting Actress in a Motion Picture
/m/043ncp,nomination,NAACP Image Award for Outstanding Actress in a Motion Picture
/m/04wdfw,nomination,Academy Award for Best Original Musical or Comedy Score
/m/043ncp,nomination,NAACP Image Award for Outstanding Motion Picture
/m/043ncp,nomination,MTV Movie Award for Best Female Performance
/m/0bw3v7r,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/07l450,nomination,European Film Award for Best Actor
/m/07l450,nomination,European Film Award for Best Cinematographer
/m/07l450,nomination,European Film Award for Best Composer
/m/02qymtf,award,AACTA Award for Best Costume Design
/m/0b_rqq,award,National Board of Review: Top Ten Films
/m/02rqy56,award,European Film Award – People's Choice Award for Best European Film
/m/0b6kv2v,award,Alfred Bauer Prize
/m/0b6kv2v,award,Silver Bear Grand Jury Prize
/m/0gy7bj4,award,Academy Award for Best Costume Design
/m/03w8b7,award,Academy Award for Best International Feature Film
/m/02rqy56,award,David di Donatello for Best Film
/m/07x2d0,award,Peabody Awards
/m/0bv_ffx,award,Louis Delluc Prize
/m/0gy7bj4,award,Broadcast Film Critics Association Award for Best Art Direction
/m/0gy7bj4,award,Broadcast Film Critics Association Award for Best Costume Design
/m/05vjy7,award,Sitges Film Festival Best Feature-Length Film award
/m/05vjy7,award,Sitges Film Festival Best Director award
/m/0892mn,award,Silver George for Best Director
/m/0b_3sz3,award,Punta Cerritos
/m/02rqy56,award,David di Donatello for Best Director
/m/07yhfx,award,Hong Kong Film Award for Best Action Choreography
/m/0gy7bj4,award,European Film Award for Best Production Designer
/m/04ngxk,award,César Award for Best Foreign Film
/m/03w8b7,award,BAFTA Award for Best Film Not in the English Language
/m/04wh_s,award,National Board of Review: Top Ten Films
/m/0b_rqq,nomination,Academy Award for Best Production Design
/m/04pmnt,nomination,Academy Award for Best Cinematography
/m/02qymtf,nomination,AACTA Award for Best Cinematography
/m/02qymtf,nomination,AACTA Award for Best Costume Design
/m/02qymtf,nomination,AACTA Award for Best Original Music Score
/m/02qymtf,nomination,AACTA Award for Best Production Design
/m/02qymtf,nomination,AACTA Award for Best Sound
/m/026l4y_,nomination,Jussi Award for Best Film
/m/071nw5,nomination,Academy Award for Best Actress
/m/01fx3g,nomination,Academy Award for Best Actress
/m/0bv_ffx,nomination,César Award for Best Actress
/m/059wxk,nomination,Academy Award for Best International Feature Film
/m/03w8b7,nomination,Academy Award for Best International Feature Film
/m/071nw5,nomination,Academy Award for Best Supporting Actor
/m/0gy7bj4,nomination,Academy Award for Best Costume Design
/m/0gy7bj4,nomination,Academy Award for Best Cinematography
/m/04ycyzr,nomination,Academy Award for Best Documentary Feature Film
/m/04gkmnc,nomination,Academy Award for Best Cinematography
/m/071nw5,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0gy7bj4,nomination,Academy Award for Best Original Score
/m/02wxzh3,nomination,Academy Award for Best Original Score
/m/04wh_s,nomination,Academy Award for Best Original Score
/m/0gy7bj4,nomination,Academy Award for Best Production Design
/m/0gy7bj4,nomination,European Film Award for Best Actor
/m/02rqy56,nomination,European Film Award for Best Cinematographer
/m/0b6kv2v,nomination,European Film Award for Best Actor
/m/0gy7bj4,nomination,European Film Award – People's Choice Award for Best European Film
/m/02rqy56,nomination,European Film Award – People's Choice Award for Best European Film
/m/07yhfx,nomination,MTV Movie Award for Best Fight
/m/08nqgk,nomination,Academy Award for Best Animated Short Film
/m/0gy7bj4,nomination,European Film Award for Best Actress
/m/02rqy56,nomination,European Film Award for Best Actress
/m/02rqy56,nomination,European Film Award for Best Director
/m/0gy7bj4,nomination,European Film Award for Best Screenwriter
/m/02rqy56,nomination,David di Donatello for Best Director
/m/08v2__,nomination,Independent Spirit Award for Best Foreign Film
/m/07yhfx,nomination,Hong Kong Film Award for Best Film
/m/0b6kv2v,nomination,European Film Award for European Discovery of the Year
/m/02wxzh3,nomination,"Academy Award for Best Art Direction, Black and White"
/m/07x2d0,nomination,British Academy Television Award for Best Factual Series or Strand
/m/07yhfx,nomination,Hong Kong Film Award for Best Actor
/m/07yhfx,nomination,Hong Kong Film Award for Best New Performer
/m/07yhfx,nomination,Hong Kong Film Award for Best Action Choreography
/m/07z13j3,award,National Film Award for Best Film on Other Social Issues
/m/0h3xd_2,award,Sitges Film Festival Best Director award
/m/03pysy,award,Golden Bear
/m/03pc89,award,Palme d'Or
/m/03pc89,award,"Academy Award for Best Writing, Adapted Screenplay"
/m/04j2_2y,award,César Award for Best Director
/m/0gwndqr,award,Annie Award
/m/04cst40,award,"Hugo Award for Best Dramatic Presentation, Short Form"
/m/03hj5lq,award,Golden Lion
/m/03pysy,award,Louis Delluc Prize
/m/04j2_2y,award,César Award for Best Actor
/m/04632lw,award,Academy Award for Best Live Action Short Film
/m/03hj5lq,award,National Board of Review: Top Ten Films
/m/0j88t,award,National Board of Review: Top Ten Films
/m/0jqtz,award,National Board of Review: Top Ten Films
/m/0dx2xl,award,Filmfare Award for Best Film
/m/09m9v4,award,European Film Award for Best Documentary
/m/0806nm,award,Primetime Emmy Award for Outstanding Music Composition for a Series
/m/05y808,award,Genie Award for Best Performance by a Foreign Actor
/m/05y808,award,Genie Award for Best Performance by a Foreign Actress
/m/0gl02yg,award,Hong Kong Film Award for Best Film
/m/05b3j29,award,Goya Award for Best Adapted Screenplay
/m/05y808,award,Golden Screen Award
/m/05y808,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/05y808,award,Canadian Screen Award for Best Screenplay
/m/0522t48,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/07yw5c,award,AACTA Award for Best Film
/m/07yw5c,award,AACTA Award for Best Direction
/m/07yw5c,award,AACTA Award for Best Original Screenplay
/m/027lqr4,award,Screen Award for Best Supporting Actor
/m/027lqr4,award,Zee Cine Award for Best Lyricist
/m/06v5vx,award,Czech Lion Awards
/m/03g7m3,award,Genesis Award
/m/0283_zv,award,BAFTA Award for Best Film
/m/05p258,award,Palme d'Or
/m/05f9mbk,award,National Board of Review: Top Ten Films
/m/027lqr4,award,National Film Award for Best Male Playback Singer
/m/027lqr4,award,National Film Award for Best Film on Family Welfare
/m/0283_zv,award,National Board of Review: Top Ten Films
/m/04nzrd,award,National Board of Review: Top Ten Films
/m/03qn9px,award,Golden Raspberry Award for Worst Supporting Actress
/m/01jbbb,award,Academy Award for Best Animated Short Film
/m/076x850,award,European Film Award for Best Actor
/m/05my53,award,Golden Raspberry Award for Worst Screenplay
/m/027lqr4,award,Filmfare Award for Best Director
/m/027lqr4,award,Zee Cine Award for Best Director
/m/027lqr4,award,Screen Award for Best Director
/m/027lqr4,award,Filmfare Award for Best Story
/m/027lqr4,award,Filmfare Award for Best Film
/m/0264m96,award,Sitges Film Festival Best cinematography
/m/027lqr4,award,Yiğitcan
/m/027lqr4,award,Zee Cine Award for Best Story
/m/027lqr4,award,Zee Cine Award for Most Promising Director
/m/027lqr4,award,Zee Cine Award – Critics' Choice Best Actor
/m/027lqr4,award,Filmfare Critics Award for Best Actor
/m/06v5vx,award,Crystal Globe
/m/047n8xt,award,AACTA Award for Best Cinematography
/m/047n8xt,award,AACTA Award for Best Costume Design
/m/05p258,award,Joseph Plateau Award
/m/02rcnxv,award,Platinum Film
/m/025tsb4,award,Sitges Film Festival Best Actress award
/m/09nd86,award,Turia Award for Best Feature Film
/m/027lqr4,award,Apsara Award for Best Director
/m/027lqr4,award,Apsara Award for Best Film
/m/0283_zv,award,"Academy Award for Best Cinematography, Black-and-White"
/m/0283_zv,award,"Academy Award for Best Art Direction, Black and White"
/m/047n8xt,award,AACTA Award for Best Production Design
/m/04nzrd,award,Silver nugget for the best foreign film
/m/04f_fpj,award,"Academy Award for Best Live Action Short Film, One-Reel"
/m/07yw5c,nomination,AACTA Award for Best Production Design
/m/07yw5c,nomination,AACTA Award for Best Sound
/m/07yw5c,nomination,European Film Award for Best Non-European Film
/m/07yw5c,nomination,AACTA Award for Best Film
/m/07yw5c,nomination,AACTA Award for Best Actor in a Leading Role
/m/07yw5c,nomination,AACTA Award for Best Actress in a Leading Role
/m/07yw5c,nomination,AACTA Award for Best Costume Design
/m/07yw5c,nomination,AACTA Award for Best Direction
/m/07yw5c,nomination,AACTA Award for Best Editing
/m/07yw5c,nomination,AACTA Award for Best Original Screenplay
/m/0807c3h,nomination,Academy Award for Best Original Musical Score
/m/0807c3h,nomination,Academy Award for Best Sound
/m/04_14mk,nomination,Academy Award for Best Documentary (Short Subject)
/m/02py4nx,nomination,César Award for Best Actress
/m/04nzrd,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0283_zv,nomination,Academy Award for Best Picture
/m/0283_zv,nomination,Academy Award for Best Director
/m/018q8h,nomination,Academy Award for Best Actress
/m/0283_zv,nomination,Academy Award for Best Actress
/m/0283_zv,nomination,Academy Award for Best Actor
/m/0283_zv,nomination,BAFTA Award for Best Film
/m/0283_zv,nomination,Academy Award for Best Supporting Actor
/m/05f9mbk,nomination,Academy Award for Best Supporting Actress
/m/0283_zv,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/05my53,nomination,Academy Award for Best Costume Design
/m/047n8xt,nomination,Academy Award for Best Costume Design
/m/018q8h,nomination,Academy Award for Best Film Editing
/m/027lqr4,nomination,Filmfare Award for Best Supporting Actress
/m/027lqr4,nomination,Zee Cine Award for Best Lyricist
/m/0283_zv,nomination,Golden Globe Award for Best Actor – Motion Picture Drama
/m/0283_zv,nomination,Golden Globe Award for Best Supporting Actor – Motion Picture
/m/03qn9px,nomination,Golden Raspberry Award for Worst Actress
/m/01jbbb,nomination,Academy Award for Best Animated Short Film
/m/05p258,nomination,European Film Award for Best Film
/m/0h523jc,nomination,Academy Award for Best Animated Short Film
/m/076x850,nomination,European Film Award for Best Actor
/m/05my53,nomination,Golden Raspberry Award for Worst Screenplay
/m/027lqr4,nomination,Filmfare Award for Best Actor
/m/0b67kn,nomination,Academy Award for Best Documentary (Short Subject)
/m/027lqr4,nomination,Zee Cine Award for Best Director
/m/027lqr4,nomination,Filmfare Award for Best Story
/m/027lqr4,nomination,Filmfare Award for Best Dialogue
/m/027lqr4,nomination,Filmfare Award for Best Film
/m/05p258,nomination,European Film Award for Best Actress
/m/0fq1n6p,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/05my53,nomination,Golden Raspberry Award for Worst Director
/m/027lqr4,nomination,Filmfare Award for Best Supporting Actor
/m/027lqr4,nomination,Filmfare Award for Best Director
/m/03qn9px,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/027lqr4,nomination,Zee Cine Award for Best Story
/m/027lqr4,nomination,Zee Cine Award for Most Promising Director
/m/027lqr4,nomination,Filmfare Award for Best Screenplay
/m/0283_zv,nomination,Golden Globe Award for New Star of the Year – Actor
/m/047n8xt,nomination,AACTA Award for Best Film
/m/047n8xt,nomination,AACTA Award for Best Actress in a Supporting Role
/m/047n8xt,nomination,AACTA Award for Best Cinematography
/m/0264m96,nomination,AACTA Award for Best Costume Design
/m/027lqr4,nomination,Apsara Award for Best Actor in a Leading Role
/m/027lqr4,nomination,Apsara Award for Best Director
/m/027lqr4,nomination,Apsara Award for Best Film
/m/027lqr4,nomination,Apsara Award for Best Music Director
/m/0283_zv,nomination,Directors Guild of America Award for Outstanding Directing – Feature Film
/m/047n8xt,nomination,AACTA Award for Best Actress in a Leading Role
/m/047n8xt,nomination,AACTA Award for Best Costume Design
/m/047n8xt,nomination,AACTA Award for Best Direction
/m/047n8xt,nomination,AACTA Award for Best Editing
/m/047n8xt,nomination,AACTA Award for Best Original Music Score
/m/047n8xt,nomination,AACTA Award for Best Original Screenplay
/m/047n8xt,nomination,AACTA Award for Best Production Design
/m/027lqr4,nomination,Stardust Award for Best Supporting Actress
/m/0283_zv,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/0283_zv,nomination,"Academy Award for Best Art Direction, Black and White"
/m/04f_fpj,nomination,"Academy Award for Best Live Action Short Film, One-Reel"
/m/03gqnlg,award,Hong Kong Film Award for Best Supporting Actor
/m/0crhbsp,award,Silver nugget for the best Norwegian film
/m/076vt9m,award,Genesis Award
/m/0462rfq,award,Academy Award for Best Live Action Short Film
/m/02rfw0,award,Golden Bear
/m/0294mx,award,Academy Award for Best Actress
/m/0gkymm,award,Golden Globe (Portugal) for Best Film
/m/0jz6n,award,National Board of Review: Top Ten Films
/m/03lv4x,award,National Board of Review: Top Ten Films
/m/02rfw0,award,Golden Horse Award for Best Feature Film
/m/03lv4x,award,AACTA Award for Best Film
